logFC,logCPM,LR,PValue
ENSG00000187808,0.435208395999358,0.0613112458848632,1.70528125109915,0.191598750436526
ENSG00000286366,1.0245851278125,-0.825810039961283,13.8981022266029,0.00019299323791423
ENSG00000125356,-0.505508694146017,5.82297396531435,21.5345924142527,3.47503357110269e-06
ENSG00000258545,-0.877876329163615,-2.50648554957499,0.932115682979855,0.334313768969793
ENSG00000177485,0.359734101888098,5.34374495592141,5.01416444311202,0.0251407594988419
ENSG00000232119,-0.475937296239667,5.30151341865369,12.6477949467666,0.000376008907974517
ENSG00000182890,-0.461484809095043,4.83479522100554,17.1653909381091,3.42622004967096e-05
ENSG00000232496,-1.15820889831023,-1.09858912007245,10.9677392475751,0.000927117977871027
ENSG00000179101,0.509393327006885,4.82754856898802,11.5582526120581,0.000674492115828751
ENSG00000101966,0.903418703721801,5.39593827579706,48.3960009400087,3.48277710444566e-12
LRG_19,0.904102169373247,5.39089160020995,48.2997689104562,3.65795319658798e-12
ENSG00000101972,-0.327036472484852,7.39741362567724,8.9298494105838,0.00280547476317307
LRG_782,-0.323931335437829,7.37791523502109,8.72664427783572,0.00313593130345568
ENSG00000183918,0.0250746564075565,7.16244125490408,0.0718751623851381,0.78862585943149
ENSG00000282419,-0.424791705942842,-2.03902529530412,0.855726439946208,0.354937386965166
ENSG00000232054,-0.711893868095557,-2.09221927339884,2.03654143202009,0.153558441607509
LRG_106,0.0241972630504418,7.16058520031632,0.0670719048501462,0.79564878831258
ENSG00000122126,-0.389393036868837,-1.40521982459409,0.983960911265041,0.321222873514794
ENSG00000122121,-0.296540233330708,0.344738775686617,0.716023764764925,0.397451291772143
ENSG00000122122,0.898365339650059,8.60190509832396,63.155513390615,1.91014091901011e-15
ENSG00000240143,0.836189495336499,5.41593384363939,37.5343764085697,8.98159758207794e-10
ENSG00000156697,-0.405299067922635,4.69927603594165,11.9563602128569,0.000544611546923468
ENSG00000085185,0.336492981002566,3.90461137626482,4.61649925528181,0.0316658023754981
LRG_628,0.342515550015051,3.88968947912331,4.9112998164797,0.0266815553553534
ENSG00000286650,-0.512556280305627,-1.70833841724393,0.76980833785202,0.380276351071702
ENSG00000134594,-0.822150074400321,4.20661589024141,46.6053073115501,8.68247786940768e-12
ENSG00000102078,0.276330249357323,2.87852209322128,3.84338816988043,0.0499425028052989
ENSG00000134597,-0.24205658775862,4.55267175486425,5.30106809664592,0.0213123516809382
ENSG00000221930,-0.377822166727319,4.17552120035042,11.3195775697015,0.000766941588702731
ENSG00000227183,-0.624892433632215,-0.717809380013156,3.68036300407435,0.0550568621496714
ENSG00000134602,-1.0112009391258,5.51623977851315,43.0952044607885,5.21398979864673e-11
ENSG00000232160,1.18688229058693,1.00419556391524,25.220423590129,5.11377851294007e-07
ENSG00000227008,-0.536388737792182,6.3091077520189,13.1733529567028,0.00028395819820741
ENSG00000224908,0.488540738562394,-0.33728024920777,4.0714438456986,0.0436139794691483
ENSG00000214961,-0.204003488886862,0.0753370816514267,0.721943974516121,0.39550698968491
ENSG00000156531,-1.03851113568767,5.67531456736683,63.1842171626694,1.88250741520826e-15
LRG_629,-1.03937249350014,5.65850613724221,63.843238863972,1.34723927105618e-15
ENSG00000165704,-1.21505278949555,5.05041565445122,85.4902093999504,2.32851668773334e-20
ENSG00000226107,0.33840218278234,-2.36724458182697,0.314913575715567,0.57468055476468
ENSG00000227060,0.497872328160914,-1.73553046049712,1.91395942487757,0.166524101853822
ENSG00000156500,0.308487561440119,3.46909209463072,3.0525327899404,0.0806113387006853
ENSG00000184785,0.1142877450948,-1.28835788985837,0.046908022571472,0.828533647168073
ENSG00000134590,-0.170356648001682,3.98953431092231,1.31809013248184,0.250935100007135
ENSG00000286964,-0.479041963225329,-1.9901638111511,1.5915578962766,0.207103695058999
ENSG00000173275,1.05266910917138,3.83781088026313,29.3026349913647,6.19114467263645e-08
ENSG00000178947,2.31720102952723,4.08821598225201,24.7543646574567,6.51211672931895e-07
ENSG00000225769,1.74910123113469,-2.51922104675317,10.4916507876822,0.00119915184432643
